Surface_habitable_logement,Coût_total_5_usages,Coût_ECS,Coût_chauffage,Coût_éclairage,Coût_auxiliaires,Coût_refroidissement,Etiquette_DPE
31.1,733.6,103.1,615.0,15.4,0.0,0.0,D
19.2,763.3,246.2,503.7,9.4,4.0,0.0,F
46.9,1014.7,423.8,496.0,20.7,74.1,0.0,D
19.5,578.7,434.0,51.6,10.9,29.3,52.8,D
38.0,879.0,297.0,535.0,12.0,35.0,0.0,E
15.0,606.6,245.9,352.7,8.0,0.0,0.0,E
44.0,2006.8,274.7,1660.9,13.5,57.7,0.0,G
16.4,532.4,419.7,71.0,9.1,32.6,0.0,D
52.2,1546.5,324.9,1205.3,16.3,0.0,0.0,F
50.7,675.6,271.0,246.4,18.0,73.5,66.7,C
29.6,790.2,398.0,266.9,14.8,39.8,70.6,D
33.6,840.3,213.6,615.6,11.1,0.0,0.0,E
51.9,1223.2,467.4,688.8,22.0,45.0,0.0,D
29.4,749.4,393.3,309.9,14.7,31.5,0.0,D
57.2,1489.8,671.6,799.2,19.0,0.0,0.0,F
39.9,1005.7,408.5,531.9,17.7,47.5,0.0,D
69.2,667.7,169.8,415.0,27.3,55.6,0.0,C
53.2,1153.3,411.2,622.3,22.7,97.1,0.0,D
53.0,1091.9,307.8,767.2,17.0,0.0,0.0,E
27.0,639.0,291.0,315.0,13.0,20.0,0.0,D
63.0,1314.6,341.2,900.2,19.9,53.3,0.0,E
17.6,534.2,366.2,145.6,9.8,12.6,0.0,D
64.0,1318.6,416.3,791.3,26.1,85.0,0.0,D
53.0,745.1,361.3,281.1,18.4,84.3,0.0,C
102.0,1386.0,422.0,795.0,69.1,185.5,118.7,D
17.8,422.0,282.6,94.6,7.2,37.7,0.0,D
22.9,494.5,372.9,86.3,13.4,21.9,0.0,C
38.1,829.7,406.1,369.0,18.3,36.4,0.0,D
67.0,1548.9,455.0,956.1,26.2,111.7,0.0,E
23.0,749.2,230.7,492.8,7.8,18.0,0.0,F
48.1,1408.0,289.5,1103.4,15.1,0.0,0.0,F
60.9,1650.0,375.0,1251.5,23.4,0.0,0.0,E
28.7,706.1,394.0,279.0,14.5,18.6,0.0,D
79.7,1498.0,419.0,914.0,31.0,134.0,0.0,D
63.0,1686.2,420.9,1165.9,24.1,75.2,0.0,E
19.1,543.6,393.3,105.5,10.5,34.2,0.0,D
28.3,774.0,395.0,303.0,14.0,62.0,0.0,D
18.5,615.7,383.3,181.7,10.0,40.7,0.0,E
50.7,1005.7,466.6,450.3,22.5,66.3,0.0,D
18.3,488.7,247.8,192.5,10.6,37.8,0.0,D
20.3,630.9,410.3,175.4,10.7,34.6,0.0,E
103.0,1457.9,498.4,744.2,40.9,174.4,0.0,C
18.3,460.6,254.6,159.8,10.9,35.3,0.0,D
63.3,1297.0,483.3,647.4,27.0,139.3,0.0,D
32.7,653.2,287.2,291.3,11.6,63.1,0.0,D
26.3,624.0,354.0,185.0,14.0,0.0,52.0,D
60.3,1540.9,378.5,1138.8,23.6,0.0,0.0,E
49.0,988.8,270.6,645.7,15.8,56.6,0.0,E
20.8,599.4,397.1,145.3,11.4,45.7,0.0,D
68.7,1265.1,370.5,814.6,21.7,58.3,0.0,D
25.9,1102.2,328.6,762.4,11.2,0.0,0.0,G
44.4,1216.8,349.8,787.8,18.6,0.0,60.6,E
15.3,624.6,340.3,250.3,8.3,25.8,0.0,E
19.0,609.7,405.5,161.3,10.1,32.8,0.0,E
62.0,1223.3,373.0,824.4,26.0,0.0,0.0,D
45.6,926.9,417.7,423.8,20.7,64.7,0.0,D
69.0,1246.9,459.9,655.8,28.7,102.5,0.0,D
46.1,1189.1,389.8,719.0,19.5,60.8,0.0,E
37.0,818.2,284.9,521.0,12.3,0.0,0.0,E
25.2,578.8,270.0,278.8,9.0,20.9,0.0,E
48.1,1752.5,350.3,1384.0,18.2,0.0,0.0,F
38.4,875.8,265.5,559.7,12.7,37.9,0.0,E
47.1,956.0,505.0,335.0,22.0,94.0,0.0,C
68.8,1281.9,451.3,725.8,28.9,75.8,0.0,D
39.9,1005.7,408.5,531.9,17.7,47.5,0.0,D
,869.5,282.8,479.0,20.5,87.2,0.0,D
68.9,1383.8,317.2,935.3,21.6,29.5,80.2,E
19.5,578.6,434.1,51.5,10.9,29.3,52.8,D
,931.0,495.8,279.2,24.2,37.6,94.3,C
17.7,553.0,413.0,103.0,10.0,27.0,0.0,D
15.9,919.6,268.2,618.2,7.3,25.9,0.0,G
34.0,1032.0,363.2,653.8,15.0,0.0,0.0,E
19.0,645.2,371.1,232.0,9.9,32.2,0.0,E
39.9,1005.7,408.5,531.9,17.7,47.5,0.0,D
40.6,1099.7,371.8,710.4,17.5,0.0,0.0,E
36.4,926.0,276.2,585.1,11.9,52.8,0.0,E
39.9,1005.7,408.5,531.9,17.7,47.5,0.0,D
196.0,2153.1,677.7,1343.7,71.5,60.1,0.0,C
38.9,1005.1,386.7,601.1,17.2,0.0,0.0,D
72.2,1252.0,483.0,452.4,31.2,144.0,141.5,C
61.1,1430.8,452.7,900.6,24.6,52.9,0.0,E
49.0,1047.0,473.6,432.5,22.3,118.6,0.0,D
77.0,1607.2,416.4,973.7,30.8,186.4,0.0,D
66.8,2418.0,300.7,2096.9,20.3,0.0,0.0,G
63.0,1109.7,418.9,491.6,27.2,73.1,98.9,C
61.9,1332.7,466.3,773.0,25.6,67.8,0.0,D
39.0,1009.8,386.6,552.0,17.3,53.9,0.0,E
55.5,1573.4,209.2,1346.9,17.3,0.0,0.0,F
125.0,2356.9,499.0,1678.6,56.0,123.4,0.0,D
90.9,1218.8,415.3,629.2,38.1,136.2,0.0,C
17.7,385.3,281.1,76.4,7.5,20.2,0.0,D
32.7,646.4,412.2,169.1,17.6,47.4,0.0,C
18.0,478.0,268.0,178.0,12.2,43.6,0.0,E
39.9,1005.7,408.5,531.9,17.7,47.5,0.0,D
33.0,770.5,372.7,334.4,16.1,47.3,0.0,D
44.8,1198.0,253.0,931.0,14.0,0.0,0.0,F
22.7,558.7,266.3,265.2,8.2,19.0,0.0,E
61.7,996.9,344.6,461.1,27.4,64.8,99.0,C
15.3,665.6,366.4,265.1,8.3,25.8,0.0,F
15.5,671.7,206.0,447.9,5.3,12.4,0.0,G
27.6,550.7,361.7,133.3,15.1,40.7,0.0,C
17.7,718.8,272.1,409.0,8.9,28.9,0.0,F
53.7,901.4,432.3,367.6,24.6,76.8,0.0,C
69.1,1577.8,537.1,965.9,37.4,37.4,0.0,E
57.2,1425.9,393.0,974.5,23.3,35.2,0.0,F
79.3,1126.0,271.4,567.0,53.7,233.8,0.0,C
70.1,1649.7,202.3,1319.2,47.5,80.7,0.0,D
72.5,1451.4,240.2,1122.0,49.1,40.1,0.0,E
90.6,2674.2,700.9,1298.1,58.2,527.1,89.9,F
68.6,1215.1,486.9,659.7,38.4,30.1,0.0,D
63.0,1107.0,383.0,597.7,34.0,92.3,0.0,D
63.3,1148.5,288.6,666.2,34.1,159.5,0.0,D
62.5,635.3,149.0,118.3,42.3,251.6,74.1,C
83.0,2216.0,577.0,1427.0,41.0,55.0,0.0,E
66.3,773.1,97.4,446.2,35.8,193.7,0.0,D
48.0,1122.7,180.3,748.5,32.5,161.5,0.0,D
56.0,799.7,327.9,156.4,37.9,277.5,0.0,D
75.0,1114.2,189.0,684.6,40.5,200.1,0.0,D
100.9,1067.3,450.3,539.5,46.8,30.7,0.0,C
39.2,1064.0,226.6,637.0,26.6,173.8,0.0,D
57.0,1344.4,201.9,928.2,38.6,175.7,0.0,D
84.0,1251.2,407.7,776.4,32.0,35.1,0.0,C
100.8,1649.7,240.2,887.9,68.3,276.7,176.6,C
38.0,1205.0,529.0,270.0,19.0,387.0,0.0,D
88.0,1257.4,271.6,674.1,58.6,253.1,0.0,C
56.3,1109.2,160.7,867.1,30.3,51.1,0.0,D
106.7,2050.0,532.9,853.6,71.0,592.6,0.0,E
69.0,725.8,391.6,195.6,46.7,91.9,0.0,C
80.9,2491.8,507.1,1368.7,42.8,573.3,0.0,E
78.4,1206.6,245.4,845.8,53.1,62.4,0.0,C
69.0,1609.0,203.7,1147.9,46.7,210.7,0.0,D
60.0,1631.4,217.1,1301.3,40.6,72.3,0.0,E
70.6,1038.8,187.1,601.8,38.1,211.8,0.0,C
71.6,1099.9,287.7,546.0,48.5,217.7,0.0,C
69.0,1642.6,202.1,1182.7,46.7,211.0,0.0,D
55.7,1892.0,432.0,1409.0,32.0,19.0,0.0,E
79.4,2137.0,197.0,1871.0,54.0,15.0,0.0,E
45.0,35142.0,23232.0,11345.0,24.0,541.0,0.0,G
80.0,1068.3,145.7,581.6,54.2,286.8,0.0,C
42.0,1961.9,582.1,1101.5,28.4,249.9,0.0,G
58.2,1012.5,368.7,546.7,39.4,57.7,0.0,D
78.2,1241.3,341.2,528.3,52.9,250.2,68.7,D
72.0,2345.0,616.0,1522.0,37.0,12.0,0.0,E
170.0,3062.1,522.3,2221.3,67.7,181.4,69.3,D
42.0,1270.0,492.0,660.0,24.0,2.0,0.0,D
52.8,1675.3,193.7,1465.2,16.5,0.0,0.0,F
87.0,1201.0,266.3,642.3,58.9,233.5,0.0,C
80.4,1272.8,171.8,994.9,43.4,62.7,0.0,D
50.3,1468.0,486.6,832.3,26.3,122.8,0.0,D
78.2,2211.2,149.7,1956.8,42.2,62.5,0.0,F
66.1,1045.0,377.0,528.0,36.0,104.0,0.0,D
61.7,1568.7,449.4,1071.8,35.3,12.2,0.0,D
99.0,1565.0,202.1,1005.2,67.0,290.6,0.0,C
27.0,713.2,218.2,353.4,18.3,123.3,0.0,D
60.6,1857.0,844.0,796.0,41.0,176.0,0.0,E
46.3,993.9,364.2,281.8,31.4,316.5,0.0,E
99.5,976.9,456.0,323.5,67.4,130.1,0.0,C
121.1,1905.3,523.1,1272.6,77.1,32.5,0.0,D
54.7,745.6,294.5,193.9,35.4,221.8,0.0,D
67.3,895.1,288.7,393.8,45.6,167.0,0.0,C
38.1,1470.1,446.7,939.7,21.2,62.4,0.0,E
48.0,1027.0,247.0,742.0,33.0,5.0,0.0,D
51.0,984.5,253.7,524.0,34.6,172.2,0.0,C
64.3,1510.1,167.2,1176.9,43.5,122.5,0.0,D
77.2,1321.3,357.4,293.9,51.1,293.5,325.4,D
35.6,563.1,240.5,96.3,24.1,202.3,0.0,D
77.2,1317.2,353.2,293.8,51.1,293.7,325.4,D
56.0,804.0,437.0,230.6,30.2,106.2,0.0,D
63.1,1016.5,239.0,636.1,34.0,107.4,0.0,D
63.3,1040.0,268.6,553.9,42.9,174.7,0.0,C
60.4,701.5,208.2,352.2,32.6,108.5,0.0,C
39.2,381.5,94.8,143.6,26.6,116.5,0.0,C
90.5,1544.5,380.4,826.9,61.3,275.9,0.0,D
71.7,1264.0,255.3,738.9,48.5,221.3,0.0,C
41.5,1564.6,490.3,1018.1,23.4,32.7,0.0,G
89.0,1090.3,360.6,343.1,60.3,326.4,0.0,D
85.3,1425.3,591.2,747.8,44.7,41.6,0.0,D
72.1,1257.5,257.7,727.0,48.8,224.0,0.0,C
111.3,1674.3,577.1,831.3,52.3,213.5,0.0,C
87.9,1809.8,370.9,1192.6,40.6,205.7,0.0,E
75.9,1778.4,211.9,1425.7,51.4,89.5,0.0,E
88.4,2146.8,729.3,880.9,59.9,396.2,80.6,F
90.1,1937.2,480.8,1359.2,50.2,47.0,0.0,E
56.8,919.0,382.5,154.4,38.5,343.6,0.0,D
52.9,1250.0,274.0,893.0,36.0,47.0,0.0,E
73.0,1693.3,266.0,1096.2,49.4,281.6,0.0,E
62.0,1983.0,315.0,1214.0,37.0,417.0,0.0,E
64.3,1712.6,702.6,948.5,34.7,26.8,0.0,E
70.1,1490.4,580.1,841.0,37.1,32.2,0.0,E
70.0,1326.9,365.2,809.1,47.4,105.2,0.0,E
91.9,1608.8,422.9,1108.1,35.6,42.2,0.0,E
62.6,496.1,211.2,166.6,33.8,84.5,0.0,C
62.0,1344.0,156.0,1102.0,33.0,53.0,0.0,E
67.7,1157.8,277.3,625.0,45.9,209.6,0.0,C
57.7,1188.0,223.9,735.0,39.1,190.1,0.0,D
81.3,1517.0,344.2,862.8,55.0,254.9,0.0,E
25.9,802.0,235.0,443.0,18.0,106.0,0.0,D
50.0,1289.0,481.0,294.0,28.0,486.0,0.0,E
66.6,1074.9,399.3,621.0,26.8,27.8,0.0,D
77.1,2707.8,440.1,2076.5,41.6,149.5,0.0,G
57.7,1167.2,226.5,711.7,39.1,189.9,0.0,D
72.7,756.9,321.4,339.5,39.2,56.7,0.0,D
51.5,1253.2,471.0,743.0,29.1,10.0,0.0,C
93.5,1755.0,578.0,1086.0,49.0,42.0,0.0,D
68.0,1511.9,208.3,1041.8,46.1,215.7,0.0,D
40.1,587.0,304.0,224.0,27.1,499.2,0.0,D
62.0,2043.0,860.0,639.0,34.0,510.0,0.0,D
75.9,769.3,111.2,510.8,40.9,106.4,0.0,D
54.0,837.2,198.5,457.2,29.1,152.4,0.0,C
31.8,883.3,271.3,454.9,21.6,135.5,0.0,D
66.6,1853.1,541.9,1290.2,21.0,0.0,0.0,F
112.0,1578.1,248.2,1067.4,75.9,186.6,0.0,C
35.7,916.8,276.9,556.5,24.2,59.2,0.0,F
84.2,994.4,274.1,576.4,57.0,86.9,0.0,C
111.0,1824.2,410.4,996.5,72.7,344.7,0.0,D
83.1,1152.7,182.9,784.2,44.8,140.8,0.0,D
66.1,974.7,265.6,484.2,44.7,180.2,0.0,C
66.1,1082.8,237.8,656.9,44.7,143.3,0.0,C
50.0,1043.2,288.9,527.1,27.0,200.2,0.0,E
95.1,1340.9,243.6,798.5,64.4,234.3,0.0,C
55.7,1164.8,358.8,646.0,23.6,136.4,0.0,D
56.4,1218.0,153.0,849.0,30.0,186.0,0.0,D
49.6,844.4,266.9,379.7,33.6,164.1,0.0,C
146.3,2319.6,342.1,1531.4,46.1,127.8,272.2,D
64.3,1510.1,167.2,1176.9,43.5,122.5,0.0,D
62.7,663.7,229.4,302.0,42.4,89.9,0.0,C
79.0,887.8,208.7,462.5,42.6,173.9,0.0,C
60.0,2096.0,400.0,1663.0,25.0,8.0,0.0,E
72.9,414.1,111.7,160.9,49.4,92.2,0.0,C
56.1,1272.3,229.2,924.1,19.1,99.9,0.0,E
43.0,864.0,178.0,531.0,23.0,132.0,0.0,D
54.1,1635.7,670.8,902.8,36.7,25.4,0.0,F
54.8,1135.0,224.7,685.0,37.1,188.3,0.0,D
105.9,2297.7,270.4,1750.0,45.7,111.3,120.3,D
43.0,876.0,307.0,491.0,21.0,1.0,0.0,D
67.0,577.6,137.4,310.4,36.1,93.6,0.0,C
72.0,934.6,205.2,453.3,38.8,237.3,0.0,C
71.1,678.7,108.4,442.9,38.4,89.1,0.0,C
38.0,725.7,168.0,493.2,20.5,43.9,0.0,D
88.7,1884.4,283.0,1258.3,60.1,283.1,0.0,D
32.9,639.2,198.3,315.2,17.7,108.0,0.0,D
83.2,978.4,312.7,473.6,56.4,135.7,0.0,C
,1473.7,242.2,866.2,68.3,297.0,0.0,C
36.6,736.3,268.4,400.9,24.8,42.2,0.0,E
121.5,1706.0,322.0,1137.0,48.0,199.0,0.0,D
51.0,1987.0,821.0,1021.0,35.0,8.0,0.0,F
106.4,1121.4,410.7,598.6,72.0,40.1,0.0,D
68.1,1121.2,170.1,505.4,46.1,399.5,0.0,D
63.5,488.1,178.6,184.2,34.3,91.0,0.0,C
52.0,1019.2,297.2,531.0,35.2,155.8,0.0,E
61.4,1571.6,294.1,734.0,33.9,509.6,0.0,D
88.7,2066.8,485.9,1329.7,44.0,207.3,0.0,D
50.3,2059.9,386.7,1642.2,20.5,10.5,0.0,G
70.7,1158.0,272.0,637.3,47.9,200.8,0.0,C
50.0,596.9,294.2,240.3,33.9,28.6,0.0,D
71.0,1088.4,172.5,826.8,38.3,50.8,0.0,D
105.9,2297.7,270.4,1750.0,45.7,111.3,120.3,D
91.7,1697.1,225.7,1078.8,62.1,330.4,0.0,E
53.0,756.2,299.2,391.9,35.9,29.2,0.0,D
63.4,1475.0,155.5,1175.0,34.2,110.3,0.0,E
90.4,1804.4,429.5,1296.4,48.8,29.8,0.0,F
79.5,1418.5,613.0,722.1,53.8,29.6,0.0,D
53.1,1200.9,268.6,853.8,28.6,49.8,0.0,E
81.2,1447.2,257.4,914.9,55.0,220.0,0.0,D
117.1,1103.3,398.3,461.4,79.3,164.2,0.0,C
71.2,1140.0,254.6,605.1,48.2,232.0,0.0,C
57.0,1735.7,201.6,1293.3,38.6,202.2,0.0,E
76.0,1829.0,207.0,1499.0,41.0,82.0,0.0,E
62.7,642.2,270.0,238.7,42.5,91.0,0.0,C
90.6,1479.9,405.2,836.9,37.6,142.4,57.8,D
62.8,1130.1,330.6,662.0,42.6,95.0,0.0,D
48.0,1020.0,216.0,663.0,26.0,115.0,0.0,D
,1694.4,275.6,1285.8,112.9,20.0,0.0,C
156.0,3177.2,230.1,2570.2,103.2,273.7,0.0,E
48.0,1032.0,216.0,675.0,26.0,115.0,0.0,D
70.2,973.3,338.2,458.1,23.1,111.6,42.3,C
82.7,945.0,520.0,272.0,45.0,945.0,0.0,D
78.0,751.0,173.0,422.0,41.0,751.0,0.0,E
34.0,1791.2,166.5,1576.6,10.5,37.6,0.0,G
55.4,2504.2,246.4,2240.9,16.8,0.0,0.0,G
117.0,2562.1,265.8,2239.2,35.6,21.5,0.0,E
116.5,1573.3,488.9,810.4,62.8,211.2,0.0,D
69.8,1572.0,481.6,858.7,37.6,194.1,0.0,F
110.6,1916.8,157.7,1411.2,59.7,288.2,0.0,E
48.8,725.1,347.0,309.6,26.3,42.2,0.0,D
20.3,456.5,231.4,207.1,37.8,0.0,0.0,D
20.4,435.8,237.1,180.2,38.0,0.0,0.0,D
,3178.0,1646.0,1398.0,59.0,0.0,0.0,D
21.2,428.8,241.2,168.2,39.4,0.0,0.0,D
21.4,454.8,234.7,201.1,39.8,0.0,0.0,D
46.2,827.5,323.7,405.1,16.9,81.8,0.0,D
60.2,990.5,349.8,515.2,21.4,104.1,0.0,D
77.5,844.2,281.0,430.2,25.6,107.5,0.0,C
64.8,1423.2,348.0,944.1,22.4,108.7,0.0,E
46.2,820.1,324.2,397.1,16.9,81.9,0.0,D
22.1,379.6,216.5,140.6,9.5,13.0,0.0,C
27.2,409.5,220.3,162.7,11.2,15.3,0.0,C
34.0,778.4,261.0,471.5,11.5,34.4,0.0,E
21.9,364.0,221.9,119.2,9.7,13.2,0.0,C
17.2,331.9,223.6,89.0,8.2,11.2,0.0,C
67.5,1122.1,359.8,623.1,23.8,115.3,0.0,D
21.6,400.3,337.2,39.0,9.2,15.0,0.0,D
,44737.2,13694.2,25649.0,921.5,4472.5,0.0,D
80.1,1376.1,378.2,835.4,27.8,134.7,0.0,D
40.0,667.0,313.0,299.0,14.0,41.0,0.0,D
20.0,366.1,215.6,129.6,8.8,12.0,0.0,C
51.5,1147.4,270.5,790.3,16.4,70.1,0.0,E
67.5,1122.1,359.8,623.1,23.8,115.3,0.0,D
46.2,820.1,324.2,397.1,16.9,81.9,0.0,D
29.9,771.0,267.0,458.0,10.0,771.0,0.0,E
73.0,1153.0,369.7,633.2,25.6,124.5,0.0,D
67.5,1122.1,359.8,623.1,23.8,115.3,0.0,D
67.5,1122.1,359.8,623.1,23.8,115.3,0.0,D
18.2,410.7,298.4,85.0,7.7,19.6,0.0,D
18.2,406.9,300.2,79.4,7.7,19.6,0.0,D
87.6,1247.3,395.6,672.6,30.6,148.5,0.0,D
41.5,735.9,259.5,462.4,14.0,0.0,0.0,D
80.1,1331.4,379.1,789.5,27.8,135.0,0.0,D
52.5,755.5,322.9,300.8,17.7,103.7,10.4,D
73.0,1153.0,369.7,633.2,25.6,124.5,0.0,D
18.8,391.9,203.2,169.9,7.9,10.8,0.0,D
20.9,354.7,223.2,109.2,9.4,12.9,0.0,C
29.2,558.1,198.0,335.2,10.5,14.4,0.0,D
80.5,1742.9,373.1,1209.2,27.4,133.2,0.0,E
19.5,336.8,227.9,87.2,9.1,12.5,0.0,C
75.8,1344.6,295.3,944.8,23.9,74.7,5.8,D
85.4,1535.0,385.5,977.6,29.4,142.5,0.0,D
87.6,1333.6,393.6,761.9,30.4,147.7,0.0,D
73.0,1153.0,369.7,633.2,25.6,124.5,0.0,D
34.0,720.4,283.8,383.8,11.7,41.1,0.0,E
28.6,576.7,194.9,357.7,10.2,14.0,0.0,D
80.1,1331.4,379.1,789.5,27.8,135.0,0.0,D
48.0,939.4,348.9,520.8,15.7,54.0,0.0,E
80.1,1331.4,379.1,789.5,27.8,135.0,0.0,D
19.2,432.0,193.1,220.8,7.7,10.5,0.0,D
50.3,907.7,333.4,468.4,18.1,87.8,0.0,D
67.7,1194.4,358.3,697.4,23.7,115.1,0.0,D
46.2,827.5,323.7,405.1,16.9,81.8,0.0,D
73.0,1153.0,369.7,633.2,25.6,124.5,0.0,D
48.0,926.4,302.7,553.9,15.7,54.0,0.0,D
46.2,827.5,323.7,405.1,16.9,81.8,0.0,D
46.2,835.8,323.2,414.2,16.8,81.7,0.0,D
70.0,953.2,271.2,598.2,22.7,56.5,4.6,C
87.6,1430.5,391.5,861.8,30.3,146.9,0.0,D
25.6,404.9,217.5,162.3,10.6,14.5,0.0,C
61.4,1001.2,347.6,592.2,19.8,30.8,10.7,D
73.0,1153.0,369.7,633.2,25.6,124.5,0.0,D
48.0,1247.4,293.1,885.1,15.2,54.0,0.0,F
19.5,395.4,204.1,172.0,8.2,11.2,0.0,D
24.8,401.8,216.2,161.3,10.3,14.1,0.0,C
68.7,1434.4,355.1,940.5,23.7,115.1,0.0,E
80.1,1331.4,379.1,789.5,27.8,135.0,0.0,D
111.0,830.5,132.5,608.6,59.9,29.5,0.0,C
42.0,790.0,260.4,419.3,22.7,87.7,0.0,E
54.0,1119.0,360.2,651.0,23.1,84.6,0.0,D
41.0,917.0,310.0,482.0,16.0,109.0,0.0,E
44.0,1058.0,328.0,631.0,18.0,81.0,0.0,E
38.6,368.2,77.6,172.6,20.8,97.2,0.0,C
47.7,961.3,159.1,647.0,25.7,129.5,0.0,D
69.0,1398.0,446.0,765.0,37.0,150.0,0.0,E
24.6,541.6,303.5,199.3,12.2,26.6,0.0,E
64.1,1039.8,209.3,623.3,34.6,172.7,0.0,D
49.6,1020.0,397.0,595.0,20.0,8.1,0.0,D
21.7,343.4,80.0,198.3,11.7,53.5,0.0,D
68.8,346.5,163.4,71.1,37.1,74.9,0.0,C
82.6,1313.7,171.6,1045.3,44.6,52.3,0.0,D
104.2,2977.0,406.1,2483.2,39.0,48.6,0.0,F
88.0,727.7,273.9,346.0,47.5,60.3,0.0,C
28.1,623.0,235.0,324.0,15.0,49.0,0.0,F
38.0,1041.4,360.2,599.3,16.2,65.7,0.0,E
54.0,1119.2,360.2,651.2,23.1,84.6,0.0,D
29.5,356.7,75.0,211.0,15.9,54.8,0.0,D
44.0,1188.0,448.0,628.0,20.0,92.0,0.0,E
77.8,937.5,410.1,347.3,42.0,138.2,0.0,C
56.0,372.8,93.4,142.2,30.2,107.0,0.0,C
41.0,903.0,352.1,454.0,18.0,79.0,0.0,E
44.7,998.9,344.2,626.6,19.5,8.7,0.0,D
49.0,1095.0,327.0,663.0,20.0,85.0,0.0,E
25.4,275.7,68.2,119.2,13.7,74.6,0.0,C
63.0,473.0,227.0,161.5,34.0,50.5,0.0,C
68.8,346.5,163.4,71.1,37.1,74.9,0.0,C
49.6,724.3,243.1,328.0,26.8,126.4,0.0,C
44.0,1076.0,328.0,649.0,18.0,81.0,0.0,E
18.0,717.7,224.9,466.8,6.1,19.9,0.0,G
27.5,416.6,218.9,171.3,11.2,15.3,0.0,C
40.9,304.4,131.1,109.8,22.1,41.5,0.0,C
80.1,1331.4,379.1,789.5,27.8,135.0,0.0,D
36.2,688.8,231.1,426.0,12.4,19.3,0.0,D
64.4,828.3,234.0,545.7,21.3,27.4,0.0,C
27.1,412.7,218.9,167.7,11.1,15.1,0.0,C
19.1,361.4,215.1,126.2,8.5,11.6,0.0,D
93.6,1697.0,372.0,1192.0,29.0,1697.0,0.0,E
187.9,3629.7,470.7,2927.3,64.2,58.8,108.8,E
17.2,329.7,224.8,85.5,8.2,11.2,0.0,C
87.6,1333.6,393.6,761.9,30.4,147.7,0.0,D
29.9,393.1,230.0,134.4,12.6,16.2,0.0,C
73.0,1153.0,369.7,633.2,25.6,124.5,0.0,D
43.0,1367.5,341.4,938.7,19.2,68.3,0.0,F
58.0,968.8,153.0,650.3,31.3,134.2,0.0,D
41.0,402.4,158.9,121.7,22.1,99.7,0.0,C
41.0,953.1,374.4,481.6,17.3,79.7,0.0,E
20.3,356.4,220.8,114.0,9.1,12.5,0.0,C
64.2,1149.2,390.7,701.3,20.5,26.8,9.9,D
71.2,1024.7,199.4,600.3,38.4,186.6,0.0,C
39.0,285.7,131.7,90.8,21.0,42.1,0.0,C
46.9,813.9,327.4,385.9,17.2,83.4,0.0,D
17.2,344.4,217.1,108.5,7.9,10.8,0.0,D
17.8,404.4,196.7,190.2,7.4,10.1,0.0,D
38.0,1004.4,248.4,697.8,12.3,45.9,0.0,F
46.2,1049.5,314.3,639.4,16.4,79.4,0.0,E
20.8,368.4,217.2,129.6,9.2,12.5,0.0,C
67.5,1122.1,359.8,623.1,23.8,115.3,0.0,D
88.0,1011.3,199.7,551.5,47.5,212.6,0.0,C
97.0,2520.6,0.0,2297.9,52.3,170.4,0.0,F
22.0,405.0,207.8,175.6,9.1,12.5,0.0,D
48.0,935.7,319.2,546.7,15.7,54.0,0.0,E
85.8,1276.7,391.3,710.5,29.9,145.0,0.0,D
87.6,1518.4,390.0,952.0,30.1,146.3,0.0,D
35.0,451.1,228.9,189.9,13.7,18.7,0.0,C
18.4,471.4,293.9,161.4,7.0,9.0,0.0,E
21.5,369.3,300.8,47.0,9.4,12.1,0.0,C
21.2,451.9,234.8,198.2,39.4,0.0,0.0,D
23.0,479.9,233.0,227.0,42.7,0.0,0.0,D
23.0,470.1,235.3,214.7,42.7,0.0,0.0,D
81.6,706.0,302.2,294.3,42.8,66.7,0.0,C
75.9,680.6,299.3,279.2,39.8,62.2,0.0,C
75.9,680.6,299.3,279.2,39.8,62.2,0.0,C
47.9,505.5,259.7,180.7,25.1,40.0,0.0,C
81.6,706.0,302.2,294.3,42.8,66.7,0.0,C
72.0,1792.0,343.0,1325.0,31.0,0.0,0.0,F
75.9,680.6,299.3,279.2,39.8,62.2,0.0,C
85.0,890.0,135.0,465.0,46.0,49.0,0.0,C
66.0,1747.0,953.0,649.0,36.0,4.0,0.0,F
62.7,607.1,285.9,236.5,32.9,51.7,0.0,C
34.3,1469.0,242.0,1170.0,11.0,1469.0,0.0,G
51.0,943.0,322.0,598.0,23.0,0.0,0.0,E
89.5,741.4,306.5,314.9,47.0,73.0,0.0,C
32.6,383.9,216.1,123.0,17.1,27.6,0.0,C
89.5,741.4,306.5,314.9,47.0,73.0,0.0,C
51.0,776.0,311.0,387.0,28.0,50.0,0.0,D
66.0,1174.0,355.0,555.0,36.0,76.0,0.0,E
61.5,599.1,284.0,232.0,32.3,50.8,0.0,C
38.5,324.3,157.9,123.9,19.7,22.8,0.0,C
64.0,970.0,352.0,523.0,21.0,0.0,0.0,D
72.0,1112.0,423.0,556.0,26.0,30.0,0.0,D
79.0,935.0,246.0,503.0,35.0,2.0,94.0,C
,10260.7,4650.6,3941.2,941.4,727.5,0.0,C
47.9,505.5,259.7,180.7,25.1,40.0,0.0,C
61.5,599.1,284.0,232.0,32.3,50.8,0.0,C
89.5,741.4,306.5,314.9,47.0,73.0,0.0,C
28.0,898.0,358.0,528.0,12.0,0.0,0.0,F
80.0,711.0,154.0,401.0,43.0,58.0,0.0,C
122.6,1650.0,430.0,1097.0,38.0,0.0,0.0,D
